sz= 1 amp= 20.0 I= 2.40799992353
sz= 2 amp= 20.0 I= 2.31622445068
sz= 3 amp= 20.0 I= 2.28215923068
sz= 4 amp= 20.0 I= 2.31048599576
sz= 5 amp= 20.0 I= 2.23671794318
sz= 6 amp= 20.0 I= 2.15005302158
sz= 7 amp= 20.0 I= 2.33054488255
sz= 8 amp= 20.0 I= 2.22426695278
sz= 9 amp= 20.0 I= 2.34595622839
sz= 10 amp= 20.0 I= 2.15149590098
sz= 11 amp= 20.0 I= 2.25751913991
sz= 12 amp= 20.0 I= 2.22552713371
sz= 13 amp= 20.0 I= 1.99900393992
sz= 14 amp= 20.0 I= 2.12605937658
